Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,126.5,2.0,1307.0,1.0,1284.5691,0.032894738,0.037472814,0.83898824,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,7.0,3.0,0.0,534.0,698.6715,0.0,0.029620035,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,False
0.0,397.5,0.0,191.58333,290.0,0.0,0.012254902,0.0471831,0.0,0.0,May,1,1,7,4,Returning_Visitor,True,False
0.0,256.5,0.0,60.0,186.0,377.5,0.001333333,0.030601094,7.147604,0.0,May,2,2,3,1,Returning_Visitor,False,False
0.0,1106.3898,0.0,0.0,12.0,743.1667,0.0,0.033646617,12.326614,0.0,May,1,1,3,2,Returning_Visitor,False,False
3.0,0.0,0.0,399.8,11.0,445.5,0.2,0.01826421,5.473875,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
9.0,114.0,0.0,0.0,29.0,489.58334,0.032304525,0.024807692,0.0,0.6,May,1,1,2,3,Returning_Visitor,False,False
4.0,0.0,16.0,0.0,19.0,4536.308,0.0,0.002941176,88.39171,0.0,Dec,3,2,2,2,New_Visitor,False,False
2.0,31.0,2.0,173.0,31.0,2448.5361,0.010687023,0.03333333,30.545963,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
22.0,91.5,0.0,0.0,21.0,354.25,0.02,0.015277778,27.192984,0.0,Nov,5,9,8,8,New_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,825.0833,0.12,0.0343318,30.576471,0.4,May,2,2,1,2,Returning_Visitor,False,False
17.0,308.0,0.0,37.3,34.0,1946.9429,0.0,0.012798697,12.905876,0.0,May,2,2,2,2,New_Visitor,False,False
0.0,0.0,4.0,0.0,11.0,458.5,0.001726619,0.006060606,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
6.0,89.75,0.0,0.0,28.0,2228.5166,0.03660131,0.032135416,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,False
3.0,76.166664,0.0,0.0,9.0,376.0,0.007407407,0.125,21.239603,0.0,Nov,2,2,3,2,New_Visitor,False,False
0.0,143.25,0.0,0.0,5.0,481.16666,0.0,0.022,226.6777,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
0.0,227.0,0.0,79.5,12.0,502.525,0.015813952,0.028571429,11.191894,0.8,May,3,2,1,1,Returning_Visitor,True,False
7.0,166.0,12.0,0.0,47.0,1688.0587,0.007407407,0.030322582,1.1197591,0.8,May,2,2,1,3,New_Visitor,False,False
9.0,220.0,7.0,0.0,23.0,239.0,0.003448276,0.007310889,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,True
12.0,0.0,0.0,0.0,26.0,602.5,0.0,0.014267677,27.79149,0.0,May,2,2,1,2,New_Visitor,False,False
3.0,62.0,0.0,0.0,40.0,4877.257,0.018627452,0.00287037,20.794838,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
0.0,98.833336,0.0,0.0,50.0,3874.241,0.003723404,0.052020203,31.991814,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1.0,201.84,3.0,477.6,149.0,430.16666,0.2,0.06764706,0.0,0.0,May,4,1,3,4,Returning_Visitor,False,False
1.0,454.0,0.0,0.0,11.0,391.25,0.004038462,0.027,19.668186,0.0,May,8,2,9,13,Returning_Visitor,False,True
0.0,82.46667,0.0,31.2,4.0,1372.975,0.0,0.032525253,35.992615,0.0,Dec,3,2,1,6,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,21.0,1868.8197,0.0,0.01881429,0.0,0.0,Sep,5,11,3,12,Returning_Visitor,False,False
1.0,381.75,10.0,0.0,22.0,1644.0,0.000754717,0.030864198,82.02144,0.0,Nov,2,2,1,20,Other,False,True
0.0,239.33333,0.0,140.83333,37.0,1480.6666,0.003458896,0.028571429,14.624136,0.4,May,3,2,2,3,New_Visitor,False,False
2.0,263.73334,2.0,0.0,65.0,595.3417,0.008,0.017561939,33.502113,0.0,Mar,2,2,2,1,Returning_Visitor,True,False
0.0,42.1,0.0,65.4,158.0,887.8333,0.002654867,0.014534161,0.0,0.0,Oct,1,1,6,2,Returning_Visitor,True,False
3.0,105.2,1.0,493.0,1.0,108.0,0.022222223,0.05093333,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False
3.0,35.1,1.0,0.0,65.0,108.0,0.001726619,0.011061947,11.122051,0.2,May,3,2,3,2,Returning_Visitor,False,False
8.0,13.5,0.0,0.0,3.0,2081.5,0.12,0.002040816,44.359726,0.0,May,1,1,2,3,New_Visitor,False,True
4.0,13.333333,0.0,31.0,13.0,6560.0073,0.0,0.032323234,0.0,0.8,May,1,1,4,2,New_Visitor,False,False
9.0,73.5,0.0,136.0,28.0,586.375,0.0,0.05,18.427406,0.0,May,2,2,1,4,Returning_Visitor,False,False
0.0,19.8,0.0,0.0,18.0,364.54166,0.05090909,0.011684359,9.930187,0.0,Sep,1,1,3,2,Returning_Visitor,False,False
0.0,162.5,0.0,619.5,10.0,292.5,0.01,0.017091837,0.0,0.0,Mar,2,2,7,11,Returning_Visitor,False,False
0.0,77.75,0.0,0.0,43.0,362.75,0.01372549,0.013416263,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
6.0,29.815151,0.0,0.0,0.0,1329.262,0.0,0.2,0.0,0.0,May,2,7,3,7,Returning_Visitor,False,False
1.0,225.45,0.0,0.0,18.0,128.5,0.0,0.060539216,7.497155,0.0,May,1,1,1,1,Returning_Visitor,False,False
1.0,49.3,1.0,72.5,5.0,4597.575,0.1,0.020625,0.0,0.0,Aug,2,2,8,2,Returning_Visitor,False,False
7.0,201.84,0.0,22.5,17.0,673.6381,0.001909722,0.045714285,6.530049,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,245.08333,0.0,0.0,53.0,753.6374,0.0,0.016666668,0.0,0.0,Aug,1,1,9,10,Returning_Visitor,True,False
0.0,292.2,0.0,25.75,6.0,191.07143,0.018181818,0.0464397,0.0,0.0,Nov,2,5,2,2,Returning_Visitor,True,False
0.0,405.25833,0.0,546.5,25.0,691.5,0.0,0.005357143,27.192984,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
8.0,75.05,0.0,0.0,7.0,13.25,0.002688695,0.069565214,0.0,0.0,May,1,1,3,4,Returning_Visitor,False,False
0.0,20.166666,0.0,0.0,137.0,1076.9778,0.0,0.017482517,0.0,0.2,May,2,2,3,2,Returning_Visitor,False,False
1.0,0.0,4.0,72.5,271.0,0.5,0.0,0.08461539,18.111485,0.0,Nov,2,2,3,5,New_Visitor,False,False
10.0,28.2,0.0,66.13333,26.0,491.75,0.003140097,0.004444444,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,True
12.0,124.0,0.0,0.0,33.0,72.9,0.006666667,0.01025641,17.1525,0.0,Mar,4,9,3,8,New_Visitor,False,False
0.0,0.0,0.0,12.0,19.0,743.1667,0.000537634,0.023856765,52.113358,0.0,Dec,2,2,4,1,Returning_Visitor,False,True
1.0,249.8,0.0,0.0,35.0,531.5,0.015813952,0.027164502,37.518547,0.0,Dec,1,7,3,10,Returning_Visitor,False,False
11.0,53.75,0.0,499.0,37.0,204.5,0.005263158,0.03333333,17.1525,0.8,May,2,2,1,2,New_Visitor,False,False
0.0,50.4,0.0,0.0,13.0,1572.2,0.006578947,0.007142857,37.518547,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
5.0,0.0,16.0,585.625,8.0,1022.38464,0.2,0.015853658,19.447079,0.0,Nov,2,2,2,3,Returning_Visitor,False,True
22.0,0.0,3.0,47.5,7.0,211.41667,0.0,0.015277778,18.269402,0.0,Mar,2,2,1,2,New_Visitor,False,True
4.0,960.0,1.0,167.8,24.0,666.0,0.001515152,0.002,0.0,0.0,Nov,4,2,7,2,Returning_Visitor,True,True
2.0,169.03334,0.0,0.0,36.0,237.33333,0.006451613,0.0503876,33.533276,0.0,Dec,2,2,2,1,Returning_Visitor,True,False
0.0,0.0,0.0,126.75,12.0,1306.6666,0.0,0.003468013,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
2.0,0.0,0.0,167.8,7.0,690.9583,0.005128205,0.016180556,17.789223,0.0,May,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,4.0,17.0,35.0,630.75,0.002352941,0.041538462,0.0,0.0,Nov,4,9,7,8,New_Visitor,True,True
4.0,103.083336,0.0,0.0,56.0,1100.7891,0.0,0.015789473,31.856081,0.0,Oct,8,13,4,20,Returning_Visitor,False,True
3.0,0.0,0.0,63.1,9.0,893.45,0.0128,0.16,3.1486154,0.0,Sep,2,2,2,2,Returning_Visitor,False,False
0.0,132.4,0.0,0.0,2.0,175.175,0.005128205,0.018333333,14.167392,0.0,May,3,2,1,2,Returning_Visitor,False,False
1.0,0.0,0.0,200.0,45.0,68.5,0.000423729,0.004054054,0.0,0.0,June,2,2,3,1,Returning_Visitor,False,False
1.0,112.9,1.0,22.2,9.0,2622.6003,0.0,0.013636364,0.0,0.0,Dec,1,1,2,8,Returning_Visitor,False,False
22.0,255.71666,0.0,251.8,21.0,1159.5671,0.0,0.012517824,13.117339,0.0,Aug,2,2,1,2,New_Visitor,True,True
8.0,0.0,9.0,0.0,22.0,572.0,0.0,0.015025253,0.0,0.0,May,2,2,4,3,New_Visitor,True,True
2.0,634.5,0.0,0.0,10.0,516.4762,0.006333333,0.022727273,1.5893298,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0.0,96.18667,1.0,0.0,19.0,332.0,0.0,0.015517241,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False
0.0,147.0,3.0,439.2,11.0,682.9583,0.005454545,0.014285714,15.395347,0.0,Nov,2,2,2,8,Returning_Visitor,False,False
0.0,356.74643,0.0,91.5,29.0,1825.5571,0.010485437,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,True,True
0.0,494.53333,0.0,0.0,37.0,1003.4167,0.011666667,0.023856765,5.2919893,0.0,May,2,4,1,6,Returning_Visitor,True,False
4.0,89.6,0.0,92.166664,20.0,1289.0,0.002531646,0.071428575,14.554286,0.0,Sep,2,6,1,16,New_Visitor,False,True
6.0,133.58333,0.0,0.0,15.0,1332.0889,0.007692308,0.065925926,0.0,0.8,May,3,2,2,4,Returning_Visitor,True,True
1.0,498.98096,1.0,0.0,21.0,304.75,0.0,0.032,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
0.0,176.96385,1.0,0.0,2.0,36.0,0.0,0.059313726,3.6913447,0.0,May,2,1,3,3,Returning_Visitor,False,False
5.0,271.3,0.0,0.0,16.0,1164.2024,0.06666667,0.023262411,88.95487,0.0,Sep,3,2,3,2,Returning_Visitor,False,False
3.0,206.33333,0.0,0.0,18.0,370.83334,0.0,0.03012918,2.3534446,0.0,May,2,2,4,13,Returning_Visitor,False,False
5.0,0.0,0.0,0.0,138.0,638.3333,0.2,0.016666668,49.388,0.0,Nov,2,2,6,3,Returning_Visitor,False,False
0.0,313.0909,1.0,0.0,14.0,199.5,0.008928571,0.033747215,8.83351,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
1.0,130.83333,0.0,0.0,48.0,14.333333,0.042666666,0.016666668,9.098216,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,209.625,0.0,0.0,38.0,12292.464,0.0,0.02,0.09354695,0.0,Feb,1,8,3,17,Returning_Visitor,False,True
1.0,0.0,3.0,477.6,9.0,1114.9166,0.028253969,0.019314056,49.3886,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
0.0,53.5,0.0,331.75,1.0,392.46667,0.0,0.009490509,9.294012,0.0,Dec,1,1,6,2,Returning_Visitor,True,False
1.0,227.33333,0.0,0.0,20.0,431.2,0.012820513,0.018285714,0.0,0.0,May,3,2,6,2,Returning_Visitor,False,False
2.0,47.166668,0.0,0.0,2.0,380.16666,0.009900332,0.009490509,4.280302,0.0,Nov,2,2,3,1,Returning_Visitor,False,True
2.0,1660.3,0.0,21.6,40.0,3410.6975,0.005310734,0.06478261,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0.0,66.76,0.0,22.133333,78.0,3408.2666,0.003418803,0.019066142,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
15.0,126.07692,3.0,0.0,47.0,3585.1775,0.2,0.038596492,17.50624,0.0,Nov,5,11,2,3,Returning_Visitor,False,False
0.0,400.0,2.0,0.0,11.0,628.0,0.013978495,0.015025253,1.1640754,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
7.0,475.0,1.0,0.0,2.0,2311.0908,0.0,0.011320346,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
0.0,296.0,0.0,0.0,27.0,3416.279,0.010851648,0.019984651,128.82787,0.0,Nov,2,2,8,10,Returning_Visitor,True,False
3.0,113.8,0.0,177.8,7.0,1340.5834,0.021212121,0.012698413,103.14029,0.0,Mar,2,6,1,8,New_Visitor,False,False
0.0,27.5,0.0,0.0,21.0,500.0,0.037333332,0.009501916,43.192287,0.0,Mar,2,2,2,2,New_Visitor,True,False
5.0,227.0,0.0,282.0,11.0,229.91667,0.0,0.02044187,64.46186,0.0,May,2,5,1,4,Returning_Visitor,False,False
12.0,91.666664,0.0,155.56667,19.0,48.5,0.0,0.07581454,11.77909,0.0,May,4,1,1,2,New_Visitor,False,False
4.0,72.5,0.0,0.0,5.0,986.9167,0.000199005,0.023222223,25.765987,0.0,June,2,6,1,16,New_Visitor,False,False
0.0,0.0,1.0,0.0,10.0,6617.791,0.0,0.035,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
8.0,31.0,0.0,0.0,7.0,80.5,0.00376506,0.022424242,0.0,0.0,Mar,3,7,4,10,New_Visitor,False,True
16.0,0.0,0.0,88.0,48.0,243.0,0.007142857,0.00969697,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,False,False
0.0,65.833336,0.0,652.8,340.0,3564.5903,0.0,0.1,5.782988,0.2,May,2,2,1,2,Returning_Visitor,False,False
0.0,396.96045,0.0,0.0,486.0,676.6,0.0,0.020140056,22.821592,0.0,May,2,2,1,11,Returning_Visitor,False,False
4.0,171.25,3.0,40.02,14.0,1267.0625,0.01212528,0.005364455,33.444714,0.0,Dec,2,2,1,8,Returning_Visitor,False,False
0.0,316.8229,7.0,0.0,10.0,886.4792,0.01010101,0.006111111,19.232689,0.4,May,3,2,1,4,Returning_Visitor,False,False
0.0,0.0,3.0,0.0,5.0,159.2,0.015067698,0.04131579,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,True
0.0,4.0,0.0,0.0,2.0,3773.715,0.0,0.015196078,36.65735,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
8.0,18.75,0.0,0.0,276.0,672.8795,0.010388889,0.015,0.0,0.0,May,2,2,9,13,Returning_Visitor,True,False
0.0,87.5,0.0,11.0,11.0,88.333336,0.032,0.022857143,0.0,0.0,Dec,8,2,9,10,Returning_Visitor,True,False
0.0,7.0,0.0,404.0,17.0,1530.2485,0.0,0.01755845,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False
9.0,31.0,1.0,0.0,21.0,9100.403,0.2,0.009490509,4.470298,0.0,Oct,1,1,9,4,Returning_Visitor,False,False
2.0,90.0,0.0,0.0,1.0,900.5,0.0875,0.039761905,0.0,0.0,Mar,2,5,3,10,Returning_Visitor,True,False
2.0,114.8,2.0,0.0,25.0,3346.969,0.058333334,0.021754386,19.43796,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,1229.2893,0.0,0.014414414,32.567257,0.0,Nov,2,5,1,1,Returning_Visitor,False,False
4.0,0.0,16.0,0.0,26.0,463.66666,0.056410257,0.025119048,0.0,0.0,Aug,2,2,3,16,New_Visitor,False,False
0.0,683.0,0.0,55.4,24.0,1717.8733,0.045238096,0.062641725,39.292164,0.0,Mar,1,1,3,3,Returning_Visitor,False,False
0.0,51.8,0.0,0.0,4.0,651.76587,0.018181818,0.008333333,0.0,0.0,Jul,2,2,3,4,New_Visitor,True,False
0.0,592.0014,0.0,48.0,2.0,371.5,0.007911051,0.031076388,30.66624,0.0,Nov,3,13,3,17,Returning_Visitor,False,False
0.0,0.0,0.0,103.25,12.0,3163.1433,0.001869159,0.016666668,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False
1.0,779.0,0.0,256.75,218.0,2150.4333,0.004026846,0.024587383,0.0,0.0,Nov,2,2,2,10,Returning_Visitor,False,False
1.0,178.92,0.0,115.0,41.0,203.66667,0.001315789,0.003921569,0.0,0.0,Nov,3,2,6,1,Returning_Visitor,False,False
0.0,328.75,0.0,0.0,7.0,2120.6309,0.002722772,0.005747126,17.527657,0.6,May,3,2,1,5,Returning_Visitor,False,False
0.0,0.0,0.0,63.0,22.0,2450.688,0.01904762,0.03870588,4.8033056,0.0,Mar,4,1,8,2,Returning_Visitor,False,False
2.0,237.5,1.0,258.0,5.0,398.4,0.001030928,0.035072464,3.5411458,1.0,May,2,2,4,13,Returning_Visitor,False,True
0.0,0.0,0.0,230.7,95.0,3036.4,0.0,0.07581454,0.0,0.8,May,1,1,2,3,Returning_Visitor,False,False
0.0,334.25,2.0,0.0,27.0,355.16666,0.000854701,0.018518519,17.785858,0.0,Nov,2,4,8,2,Returning_Visitor,False,False
1.0,133.58333,0.0,0.0,14.0,593.70197,0.002645503,0.009228841,0.0,0.0,Dec,2,2,4,10,Returning_Visitor,False,False
3.0,236.83333,0.0,0.0,37.0,1127.5667,0.000714286,0.004818713,0.0,0.0,June,2,9,4,7,Returning_Visitor,False,True
0.0,0.0,0.0,60.0,3.0,318.53333,0.12142857,0.02737241,19.349785,0.0,Nov,2,10,1,2,New_Visitor,True,False
0.0,149.66667,0.0,0.0,15.0,431.53333,0.003508772,0.008823529,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,True,True
20.0,0.0,0.0,0.0,91.0,212.16667,0.01,0.023262411,81.33444,0.4,Aug,2,2,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,2122.656,0.04255319,0.022685185,12.125869,0.0,June,4,1,3,3,Returning_Visitor,True,False
1.0,154.79167,3.0,0.0,18.0,7793.1587,0.023809524,0.05,0.0,0.8,May,3,7,3,3,Returning_Visitor,True,True
2.0,1223.0,7.0,468.4,47.0,9405.837,0.00598336,0.022463769,11.283791,0.0,May,2,2,1,1,Returning_Visitor,False,False
8.0,598.87274,16.0,0.0,15.0,789.35,0.0,0.028666668,45.05555,0.0,June,2,2,1,13,Returning_Visitor,True,True
0.0,561.5,0.0,0.0,22.0,381.2143,0.0,0.018075125,0.0,0.0,Mar,1,8,9,10,Returning_Visitor,False,False
2.0,636.0,0.0,0.0,6.0,1933.8989,0.025170766,0.029314358,18.166176,0.0,Mar,1,1,7,1,Returning_Visitor,False,False
1.0,166.33333,0.0,609.0,286.0,61.5,0.0,0.1,0.0,0.0,Nov,1,7,4,8,New_Visitor,True,True
5.0,190.26282,1.0,0.0,17.0,85.666664,0.0,0.2,0.0,0.8,May,2,4,9,6,Returning_Visitor,False,False
5.0,234.56667,0.0,0.0,12.0,592.5,0.00198939,0.021269841,46.778316,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,1467.0,82.0,916.92224,0.03,0.023333333,4.25425,0.0,Aug,1,1,6,10,Returning_Visitor,False,False
4.0,285.7,0.0,194.0,9.0,3211.8276,0.02195122,0.03923611,0.0,0.0,Nov,2,2,7,5,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,10.0,1750.3718,0.022222223,0.000409836,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0.0,399.75,0.0,146.0,37.0,7.0,0.0,0.06478261,0.6022328,0.0,Oct,1,1,1,1,Returning_Visitor,False,False
0.0,1388.75,0.0,0.0,3.0,3401.3,0.005,0.03612903,0.0,0.4,May,3,2,2,3,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,35.0,303.24643,0.0,0.021666666,16.706572,0.0,May,2,4,1,4,Returning_Visitor,False,False
4.0,1672.0333,0.0,0.0,24.0,897.3619,0.0,0.023684211,0.70208675,0.0,Mar,8,13,9,13,Returning_Visitor,True,False
2.0,158.0,0.0,57.0,28.0,636.7,0.010967742,0.037389345,87.944595,0.0,Oct,3,2,3,3,Returning_Visitor,False,False
9.0,150.35715,0.0,17.2,8.0,611.94,0.00516129,0.024611656,124.032,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
2.0,225.45,0.0,62.4,3.0,1237.0,0.058333334,0.007905605,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
2.0,236.83333,0.0,21.2,25.0,1009.375,0.01754386,0.026190476,0.0,1.0,May,2,5,1,4,Returning_Visitor,True,False
10.0,0.0,0.0,136.17143,199.0,458.61,0.039215688,0.015411986,11.191894,0.0,Dec,1,1,3,8,Other,False,False
7.0,82.166664,0.0,0.0,9.0,875.0,0.001396648,0.016586922,8.4247875,0.0,Nov,1,2,6,13,Returning_Visitor,False,False
9.0,0.0,0.0,115.25,250.0,1753.7611,0.0,0.025876068,25.12339,0.0,Dec,2,2,3,8,Returning_Visitor,False,True
0.0,304.58334,0.0,0.0,16.0,1521.15,0.0,0.037209302,0.0,0.0,Jul,1,1,1,3,Returning_Visitor,False,False
22.0,352.10715,0.0,0.0,109.0,610.63336,0.01287478,0.003947368,218.39519,0.0,Nov,2,2,3,2,New_Visitor,True,True
3.0,7.0,8.0,178.5,44.0,167.5,0.003594771,0.04698413,0.0,0.0,May,3,2,4,6,Returning_Visitor,True,False
0.0,84.4375,3.0,52.5,2.0,4362.01,0.001176471,0.044444446,83.10114,1.0,May,1,1,6,3,Returning_Visitor,False,False
6.0,13.5,0.0,0.0,4.0,1621.7667,0.00952381,0.03333333,0.0,0.0,Oct,3,2,7,3,Returning_Visitor,False,True
0.0,17.75,0.0,0.0,123.0,15.2,0.0,0.024587383,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,False
24.0,292.2,0.0,0.0,6.0,325.16666,0.053355455,0.014534161,42.303917,0.0,May,3,2,6,4,Returning_Visitor,False,True
0.0,191.2,0.0,199.1,5.0,902.77,0.004266667,0.012742857,0.0,0.0,Oct,2,2,7,4,Returning_Visitor,True,False
3.0,107.5,0.0,0.0,4.0,3421.6533,0.012295082,0.030322582,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,True,False
7.0,475.0,0.0,8.0,7.0,3799.2,0.007179487,0.025760906,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,False
2.0,309.63333,1.0,398.0,44.0,1429.875,0.0175,0.009289617,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
5.0,69.96667,0.0,0.0,180.0,3804.2876,0.037333332,0.05060606,20.145792,0.0,Mar,2,2,1,2,New_Visitor,False,False
0.0,86.6,0.0,0.0,0.0,1166.7262,0.000866739,0.14583333,115.781944,0.0,Sep,2,2,4,8,Returning_Visitor,False,False
6.0,131.2,0.0,0.0,25.0,892.0833,0.025,0.00952381,81.33444,0.2,May,1,1,1,4,Returning_Visitor,False,False
3.0,68.666664,2.0,0.0,4.0,2260.8389,0.004266667,0.037037037,0.0,0.0,Nov,4,1,1,2,Returning_Visitor,False,False
1.0,196.0,0.0,0.0,51.0,875.0,0.0,0.007885305,19.55502,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0.0,105.26667,1.0,0.0,6.0,775.3333,0.004859086,0.020416668,12.905876,0.0,May,2,2,1,3,Returning_Visitor,False,False
21.0,20.0,0.0,0.0,39.0,1005.9464,0.017142856,0.009737828,67.397095,0.0,Mar,5,11,8,8,Other,False,False
1.0,33.5,2.0,0.0,1.0,527.5,0.0,0.011111111,0.0,0.4,May,2,4,3,4,Returning_Visitor,False,False
0.0,36.0,0.0,0.0,74.0,3247.6445,0.0,0.09166667,0.0,1.0,May,1,2,6,13,Returning_Visitor,True,False
6.0,1011.3611,0.0,189.4,7.0,4478.699,0.007667474,0.00058651,75.06782,0.0,Mar,2,2,4,2,New_Visitor,False,False
6.0,785.2167,2.0,165.0,137.0,589.5738,0.0,0.042666666,32.567257,0.0,Oct,3,2,2,1,Returning_Visitor,False,False
7.0,52.333332,1.0,0.0,23.0,80.0,0.008108108,0.001470588,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
8.0,9.0,0.0,0.0,41.0,5999.808,0.016949153,0.036507938,77.96,0.0,Nov,1,8,1,11,New_Visitor,False,True
0.0,0.0,1.0,759.0,18.0,676.75,0.0,0.021614907,16.706572,0.0,Jul,4,1,1,1,Returning_Visitor,False,False
5.0,323.36365,0.0,34.3,1.0,8584.025,0.008962264,0.02124039,0.0,0.0,Oct,1,8,1,17,Returning_Visitor,True,False
0.0,555.5,0.0,52.4,59.0,1483.0,0.020454545,0.036664765,0.0,0.0,Mar,2,1,7,1,Returning_Visitor,False,False
5.0,647.3333,2.0,0.0,31.0,331.89142,0.025147058,0.008641975,55.820995,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
0.0,40.8,3.0,0.0,8.0,97.333336,0.003508772,0.04139868,0.0,0.0,Dec,2,6,2,1,Returning_Visitor,False,False
5.0,99.666664,0.0,0.0,12.0,1705.0416,0.006333333,0.004818713,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,433.8,0.0,34.0,23.0,1467.6542,0.003076923,0.017802197,17.476715,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,262.75,2.0,1692.25,0.0,0.046744235,32.22246,0.0,Nov,3,2,4,1,Returning_Visitor,False,False
1.0,228.5,0.0,0.0,60.0,3391.6858,0.004761905,0.05,3.9795437,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
5.0,0.0,0.0,0.0,24.0,689.6667,0.0,0.06678161,17.991,0.0,Mar,2,10,1,1,Returning_Visitor,True,False
2.0,63.75,0.0,204.25,146.0,82.0,0.0,0.03466667,0.0,0.0,May,2,4,8,2,Returning_Visitor,False,True
6.0,36.0,0.0,0.0,104.0,90.333336,0.022,0.08148148,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
0.0,45.8,0.0,0.0,2.0,146.75,0.001360544,0.08888889,0.0,0.0,Aug,4,1,9,1,Returning_Visitor,False,False
0.0,0.0,0.0,46.666668,9.0,1300.1904,0.003954802,0.015873017,2.8520367,0.0,May,2,2,1,4,Returning_Visitor,False,False
1.0,17.333334,0.0,590.0,3.0,2129.8,0.0,0.13194445,0.0,0.0,Nov,3,2,5,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,2418.529,0.002702703,0.0343318,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
10.0,182.0,6.0,258.0,36.0,2107.0334,0.005555556,0.015447154,16.197,0.0,Dec,2,5,1,1,Returning_Visitor,False,True
6.0,0.0,0.0,0.0,12.0,368.46667,0.000571429,0.024948267,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
2.0,316.8229,0.0,276.08,31.0,3364.1917,0.04074074,0.033646617,44.923622,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,108.8,40.0,312.03333,0.05225225,0.040017255,0.0,0.0,May,2,2,3,4,Returning_Visitor,False,False
2.0,334.25,0.0,0.0,13.0,1100.7891,0.001515152,0.010526316,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,False
0.0,40.25,0.0,0.0,13.0,197.41667,0.041333333,0.005405405,23.183052,0.0,Nov,1,1,7,15,Returning_Visitor,True,False
0.0,66.833336,0.0,212.5,158.0,711.56665,0.028571429,0.2,1.4762304,0.0,June,1,1,4,3,Returning_Visitor,True,False
