Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4.0,144.0,0.0,138.75,120.0,1177.2916,0.006940472,0.012575758,2.0877826,0.4,Nov,3,7,7,8,Returning_Visitor,False,False
5.0,122.2,0.0,23.2,237.0,701.01666,0.009345794,0.009539422,22.360334,0.8,Nov,6,2,4,3,Returning_Visitor,False,False
6.0,106.833336,0.0,121.0,47.0,607.0,0.001428571,0.013015873,42.303917,0.4,June,3,10,2,3,Returning_Visitor,False,False
20.0,262.5,0.0,929.0,84.0,1005.8333,0.003658537,0.030151514,33.41,0.0,Sep,2,7,1,15,Returning_Visitor,False,False
3.0,391.68332,0.0,27.6,195.0,245.4,0.001092896,0.035614036,48.04726,0.0,Sep,3,10,2,9,Returning_Visitor,False,False
12.0,140.33333,14.0,140.5,162.0,641.8,0.051190477,0.014285714,17.927588,0.8,Nov,6,10,8,4,Returning_Visitor,False,False
3.0,376.8,0.0,147.0,176.0,1526.2134,0.003508772,0.016226074,9.458902,0.0,Nov,2,7,3,19,Returning_Visitor,False,False
3.0,548.5,10.0,87.7,272.0,2593.7417,0.019379845,0.040162038,8.926824,0.0,May,3,7,7,11,New_Visitor,False,False
6.0,172.2,1.0,101.7,305.0,1761.2858,0.004030055,0.016080586,26.130348,0.8,May,6,7,3,11,Returning_Visitor,False,False
12.0,162.49118,14.0,39.4,339.0,939.7833,0.001550388,0.04411104,109.176,0.8,Sep,2,7,7,18,Returning_Visitor,False,False
9.0,37.333332,8.0,406.91666,122.0,968.6445,0.005172414,0.1625,53.10143,0.8,May,3,6,7,3,Returning_Visitor,False,False
20.0,132.025,10.0,286.08334,84.0,307.4435,0.008175105,0.031746034,27.973417,0.0,May,2,2,1,8,Returning_Visitor,False,False
5.0,43.5,0.0,559.0833,339.0,598.77856,0.005072464,0.021383649,16.163334,0.0,Sep,6,6,3,20,New_Visitor,False,False
3.0,46.52,0.0,49.3,255.0,797.84,0.002298851,0.010884354,5.6772866,0.0,Sep,3,2,7,10,Returning_Visitor,False,False
3.0,65.416664,10.0,166.0,248.0,1089.625,0.12,0.020425942,13.781508,0.0,May,6,2,3,9,Returning_Visitor,False,False
8.0,63.875,10.0,34.625,271.0,357.88953,0.07413793,0.03267974,25.533005,0.8,Sep,3,2,4,2,Returning_Visitor,False,False
20.0,58.6,0.0,64.4,4.0,1803.7688,0.015456989,0.056349207,20.716782,0.8,Sep,6,6,3,11,Returning_Visitor,False,False
21.0,99.2,14.0,47.0,65.0,423.16666,0.007906977,0.007142857,22.923412,0.8,June,6,2,7,10,Returning_Visitor,False,False
3.0,255.0,0.0,62.25,225.0,1232.7333,0.002061856,0.017802197,4.859625,0.8,June,3,2,4,11,Returning_Visitor,False,False
20.0,451.2836,14.0,358.75,397.0,415.25,0.077419356,0.016095238,8.126194,0.0,Sep,6,10,1,18,Returning_Visitor,False,False
3.0,120.9,8.0,404.0,222.0,2230.9866,0.003993856,0.019935587,1.4696933,0.0,June,3,7,7,7,Returning_Visitor,False,False
3.0,138.33333,10.0,821.0,193.0,511.16666,0.012544803,0.041609194,6.786959,0.0,Sep,1,7,1,15,Returning_Visitor,False,False
3.0,580.2,1.0,97.166664,84.0,860.31665,0.002873563,0.06514881,34.29431,0.0,June,1,2,2,13,Returning_Visitor,False,False
3.0,25.2,14.0,399.33334,122.0,1496.8334,0.011259259,0.032192983,8.154362,0.4,June,6,2,3,13,Returning_Visitor,False,False
3.0,49.25,0.0,87.0,429.0,1032.75,0.003225806,0.09155556,15.400423,0.8,May,6,2,3,11,Returning_Visitor,False,False
3.0,299.45,1.0,29.5,2.0,130.75,0.00931255,0.05362319,177.52882,0.8,Nov,6,2,7,18,Returning_Visitor,False,False
3.0,456.9,14.0,222.0,227.0,1456.7833,0.007272727,0.0195595,10.020857,0.8,May,3,7,1,15,Returning_Visitor,False,False
20.0,62.75,0.0,30.7,104.0,701.0,0.003601695,0.024205606,1.3325107,0.8,Nov,2,7,4,11,Returning_Visitor,False,False
3.0,39.4,0.0,132.83333,115.0,1089.5,0.036363635,0.037931032,29.90282,0.4,May,3,5,3,8,Returning_Visitor,False,False
2.0,169.56667,0.0,243.5,385.0,397.8846,0.008767123,0.014285714,44.923622,0.0,May,1,2,7,9,Returning_Visitor,False,False
23.0,76.5,0.0,212.8,67.0,784.88336,0.005504587,0.06587302,25.484,0.0,Nov,6,2,7,10,Returning_Visitor,False,False
3.0,315.33334,14.0,235.0,127.0,92.333336,0.001607717,0.023632241,15.637315,0.0,Sep,3,10,3,10,New_Visitor,False,False
21.0,345.83334,14.0,201.4,51.0,2453.75,0.002959159,0.018472224,2.8520367,0.4,Sep,6,2,4,2,Returning_Visitor,False,False
23.0,320.27084,14.0,1022.25,221.0,783.5,0.009237379,0.014791667,6.3808627,0.0,Sep,6,2,3,20,Returning_Visitor,False,False
5.0,84.55,10.0,147.16667,136.0,116.666664,0.016190477,0.06514881,2.7025177,0.0,June,1,6,1,13,Returning_Visitor,False,False
0.0,280.26666,0.0,186.5,221.0,273.25,0.020930232,0.02575,2.3043225,0.8,May,2,2,8,3,Returning_Visitor,False,False
0.0,52.875,10.0,399.33334,0.0,1555.9672,0.001142857,0.034027778,15.3956,0.0,June,6,2,7,19,Returning_Visitor,False,False
6.0,248.91667,14.0,65.5,449.0,2678.0552,0.000694444,0.027777778,27.192984,0.0,June,6,10,7,7,Returning_Visitor,False,False
3.0,218.74171,0.0,1949.1666,187.0,208.9,0.024242423,0.06,10.051903,0.0,Sep,6,2,7,18,Returning_Visitor,False,False
9.0,84.333336,0.0,67.5,124.0,857.26666,0.004411765,0.000833333,3.7265303,0.8,May,1,2,3,9,Returning_Visitor,False,False
9.0,31.708334,1.0,9.5,2.0,221.78,0.002197802,0.072916664,5.15026,0.8,May,6,6,1,3,Returning_Visitor,False,False
21.0,229.75,0.0,81.333336,225.0,1225.0,0.01909091,0.027174711,74.088,0.0,May,3,2,7,18,Returning_Visitor,False,False
6.0,698.13336,10.0,343.0,70.0,1993.3966,0.011351351,0.032738093,57.588924,0.8,June,6,6,7,11,Returning_Visitor,False,False
20.0,335.0,10.0,32.2,27.0,4994.848,0.003477744,0.011738458,44.612,0.0,May,6,2,8,13,Returning_Visitor,False,False
19.0,85.04,14.0,189.0,385.0,614.94446,0.000684932,0.013341952,8.960748,0.8,May,3,2,4,20,Returning_Visitor,False,False
6.0,32.3,0.0,29.5,58.0,623.0267,0.012926829,0.04027397,11.274457,0.0,June,6,2,4,4,Returning_Visitor,False,False
9.0,162.7,1.0,394.0,305.0,158.6,0.01533101,0.016544567,24.504858,0.8,Nov,2,7,4,2,Returning_Visitor,False,False
6.0,33.2,0.0,61.0,227.0,655.7833,0.007286432,0.042651515,15.527034,0.0,Sep,6,2,4,18,Returning_Visitor,False,False
3.0,73.8,10.0,313.0,110.0,577.0,0.039705884,0.029719533,23.13,0.0,Sep,6,2,8,9,Returning_Visitor,False,False
9.0,108.7,0.0,562.0,339.0,677.5333,0.028,0.018783068,60.433853,0.0,June,3,6,4,8,Returning_Visitor,False,False
6.0,144.66667,8.0,54.5,6.0,2351.05,0.01287478,0.02318594,11.123422,0.8,Sep,6,2,9,3,Returning_Visitor,False,False
3.0,296.0,0.0,788.0,237.0,3971.5154,0.005230769,0.023856765,21.888567,0.8,Sep,3,2,4,15,Returning_Visitor,False,False
20.0,315.33334,10.0,64.4,385.0,1365.2167,0.024242423,0.04517007,1.5583814,0.8,Sep,3,7,4,4,Returning_Visitor,False,False
6.0,172.0,0.0,219.0,423.0,196.33333,0.003658537,0.03038889,80.118,0.0,June,6,2,3,4,Returning_Visitor,False,False
11.0,62.75,0.0,121.0,70.0,1.0,0.036190476,0.028505394,12.552207,0.0,June,6,2,8,12,Returning_Visitor,False,False
9.0,604.73,8.0,71.1,146.0,290.0,0.004385217,0.005788982,2.5540714,0.8,June,5,6,4,15,Returning_Visitor,False,False
9.0,253.06667,0.0,287.5,41.0,1294.5667,0.003205128,0.044938274,9.581561,0.0,Nov,2,6,8,20,Returning_Visitor,False,False
6.0,356.675,0.0,32.2,129.0,1791.7,0.001923077,0.02010582,2.0862186,0.0,Nov,6,2,7,3,Returning_Visitor,False,False
3.0,56.3,10.0,245.8,237.0,1301.3,0.010119048,0.042708334,5.866249,0.0,Sep,6,6,9,11,Returning_Visitor,False,False
0.0,307.3,10.0,89.53333,84.0,423.16666,0.0004329,0.005357143,11.622885,0.0,May,2,2,3,18,Returning_Visitor,False,False
6.0,49.183334,0.0,120.666664,188.0,92.5,0.015456989,0.018627452,2.5684547,0.8,Nov,6,6,7,18,Returning_Visitor,False,False
20.0,12.5,14.0,437.5,385.0,1953.5375,0.001780415,0.10228571,36.955006,0.0,Nov,3,7,7,11,Returning_Visitor,False,False
0.0,63.791668,10.0,212.8,2.0,472.875,0.01533101,0.016783217,27.315105,0.8,June,3,2,7,15,Returning_Visitor,False,False
3.0,91.888885,0.0,256.06668,240.0,264.4,0.002671513,0.03037166,24.2865,0.0,May,3,6,7,8,Returning_Visitor,False,False
5.0,574.4512,0.0,89.954544,217.0,2450.4358,0.002666667,0.007301587,52.284912,0.0,June,6,10,1,18,New_Visitor,False,False
6.0,57.333332,14.0,15.2,339.0,216.16667,0.004731183,0.034166668,72.302086,0.0,Nov,1,7,7,18,Returning_Visitor,False,False
6.0,131.0,0.0,26.5,106.0,428.66666,0.028253969,0.012307692,20.139076,0.8,May,1,2,8,18,Returning_Visitor,False,False
3.0,353.5,0.0,1220.0,423.0,39.8,0.007751938,0.02804138,16.163334,0.0,Nov,2,10,7,19,Returning_Visitor,False,False
20.0,71.7,10.0,17.75,518.0,3220.8872,0.015456989,0.016398799,44.612,0.0,Sep,6,10,2,9,Returning_Visitor,False,False
6.0,140.33333,1.0,81.5,501.0,1245.25,0.012987013,0.014867424,27.26888,0.4,Nov,3,6,1,11,Returning_Visitor,False,False
6.0,228.83333,8.0,365.25,271.0,862.0,0.007159986,0.023684211,37.686268,0.0,May,1,2,4,3,New_Visitor,False,False
23.0,267.5,14.0,55.4,84.0,2371.3716,0.001092896,0.013611111,42.705055,0.8,May,3,6,2,20,Returning_Visitor,False,False
20.0,133.16667,0.0,128.0,162.0,3043.9167,0.013768116,0.011282051,14.0292,0.0,May,3,2,7,20,Returning_Visitor,False,False
20.0,47.3,8.0,575.0,150.0,655.54285,0.012068966,0.06587302,25.616459,0.0,June,6,2,3,13,Returning_Visitor,False,False
9.0,353.0,14.0,273.0,173.0,146.4,0.012926829,0.01962467,55.820995,0.0,Sep,6,7,7,2,Returning_Visitor,False,False
3.0,200.42,14.0,138.75,161.0,123.166664,0.006024096,0.02841508,7.05993,0.4,Nov,6,7,7,20,Returning_Visitor,False,False
9.0,33.866665,14.0,121.25,255.0,3120.2112,0.003555556,0.041609194,19.297531,0.0,Sep,2,2,1,4,Returning_Visitor,False,False
23.0,331.25,10.0,271.25,86.0,442.5,0.00751634,0.022619048,3.2777445,0.0,June,2,6,4,3,Returning_Visitor,False,False
9.0,198.24306,0.0,448.5,33.0,468.0,0.010909091,0.019379845,7.802611,0.8,May,6,6,2,18,Returning_Visitor,False,False
3.0,89.666664,1.0,15.75,127.0,51.5,0.015517241,0.03569365,65.988,0.4,Sep,6,6,3,15,Returning_Visitor,False,False
3.0,93.4,0.0,65.0,423.0,2230.9866,0.051190477,0.016935484,21.01747,0.0,Sep,3,2,8,15,Returning_Visitor,False,False
9.0,334.0,14.0,28.5,225.0,473.28333,0.003301887,0.07714286,52.284912,0.0,Nov,6,2,9,2,Returning_Visitor,False,False
5.0,365.03333,14.0,60.5,40.0,2595.281,0.008333333,0.029239766,47.260605,0.8,Sep,2,2,3,9,Returning_Visitor,False,False
8.0,122.2,0.0,35.5,414.0,896.5,0.004098361,0.035488293,1.1141502,0.8,Nov,1,2,2,7,Returning_Visitor,False,False
5.0,115.083336,0.0,146.0,385.0,2230.9866,0.104166664,0.06880303,0.1506505,0.0,May,6,10,4,20,Returning_Visitor,False,False
5.0,84.25,1.0,199.0,18.0,1993.3966,0.009836066,0.04027397,30.049217,0.0,Oct,1,7,8,3,Returning_Visitor,False,False
20.0,267.8,0.0,929.0,221.0,178.75,0.1125,0.007748918,5.76742,0.4,Sep,6,6,1,8,Returning_Visitor,False,False
3.0,71.7,14.0,342.5,287.0,186.06667,0.02969697,0.019256933,21.834202,0.0,Nov,6,7,1,8,Returning_Visitor,False,False
1.0,88.0,0.0,14.2,28.0,186.0,0.018974358,0.088,10.051903,0.0,Nov,6,2,1,11,Returning_Visitor,False,False
6.0,228.91667,10.0,448.5,127.0,1337.2455,0.006716418,0.0163943,13.246672,0.0,June,3,6,7,12,Returning_Visitor,False,False
3.0,318.2,0.0,125.09524,146.0,594.0,0.08461539,0.009811828,97.98,0.4,Nov,3,2,1,19,Returning_Visitor,False,False
0.0,666.2,8.0,331.75,89.0,461.08334,0.004807692,0.014283416,31.991814,0.0,June,6,7,2,10,Returning_Visitor,False,False
19.0,289.0,14.0,201.4,686.0,4773.3354,0.04090909,0.02528748,17.222818,0.0,May,6,2,1,18,Returning_Visitor,False,False
6.0,84.333336,0.0,138.0,89.0,4777.8125,0.008955224,0.039707072,42.303917,0.0,Nov,3,2,2,11,Returning_Visitor,False,False
12.0,243.0,0.0,147.16667,315.0,104.5,0.104166664,0.04144144,52.034634,0.8,June,6,6,3,3,Returning_Visitor,False,False
0.0,252.5,10.0,81.333336,339.0,278.91428,0.02672811,0.014283416,1.9845558,0.8,May,1,2,9,2,Returning_Visitor,False,False
23.0,269.16666,0.0,54.916668,93.0,925.29333,0.002197802,0.015217391,1.1141502,0.0,Nov,3,7,1,11,Returning_Visitor,False,False
20.0,345.83334,8.0,201.0,207.0,382.03333,0.017506493,0.022619048,21.395668,0.0,June,6,7,3,3,Returning_Visitor,False,False
5.0,115.583336,0.0,15.2,93.0,872.5917,0.03425926,0.11952381,13.246672,0.0,Nov,3,2,3,18,New_Visitor,False,False
5.0,60.083332,10.0,788.0,517.0,1513.5667,0.000902151,0.030172413,16.1728,0.0,June,1,2,7,4,Returning_Visitor,False,False
0.0,491.66666,14.0,176.0,423.0,172.20833,0.001142857,0.043055557,6.3286934,0.0,Nov,2,7,1,15,Returning_Visitor,False,False
3.0,110.566666,0.0,214.16667,130.0,35.666668,0.017534722,0.001086957,57.474,0.4,Oct,6,10,8,3,Returning_Visitor,False,False
23.0,633.5,0.0,156.75,271.0,5478.5303,0.001142857,0.038461536,4.4280524,0.4,Sep,6,2,4,19,Returning_Visitor,False,False
4.0,71.3,0.0,194.0,222.0,234.96666,0.013,0.020880682,8.63172,0.0,May,6,2,7,8,Returning_Visitor,False,False
20.0,190.4,8.0,909.25,193.0,47.0,0.023794873,0.013095238,22.329348,0.0,Nov,6,10,9,11,Returning_Visitor,False,False
3.0,107.0,0.0,321.0,248.0,3421.5757,0.008175105,0.003694084,52.083427,0.8,Nov,2,7,7,15,Returning_Visitor,False,False
5.0,40.136364,8.0,499.0,120.0,440.66666,0.008321168,0.011252834,3.4781356,0.0,June,2,2,7,4,Returning_Visitor,False,False
5.0,258.14444,8.0,119.0,358.0,431.0,0.023214286,0.09222222,50.9925,0.0,Nov,3,2,3,4,Returning_Visitor,False,False
9.0,8.1,0.0,588.0,271.0,2260.8572,0.013513514,0.012466437,2.842307,0.0,Nov,3,7,7,10,Returning_Visitor,False,False
3.0,96.85714,1.0,247.75,30.0,626.0,0.004851285,0.003174603,16.322445,0.4,May,6,2,9,7,Returning_Visitor,False,False
2.0,240.8,10.0,136.0,256.0,6847.737,0.007972028,0.05362319,10.051903,0.0,Sep,3,6,3,3,Returning_Visitor,False,False
3.0,875.0,0.0,929.0,195.0,670.4226,0.034920637,0.024489796,14.3312435,0.0,Nov,6,5,4,11,Returning_Visitor,False,False
0.0,128.5,8.0,247.75,339.0,2435.7437,0.002556818,0.029102564,4.6670794,0.8,Nov,3,7,3,9,Returning_Visitor,False,False
3.0,161.2,0.0,96.8,47.0,2958.2166,0.005664488,0.044223484,3.30306,0.0,Sep,3,7,7,18,Returning_Visitor,False,False
0.0,1028.8334,10.0,35.5,240.0,1140.1666,0.022278912,0.042261906,8.330575,0.0,Nov,6,7,7,10,Returning_Visitor,False,False
3.0,85.25,0.0,278.0,414.0,2991.3193,0.007083333,0.0345607,11.802337,0.0,June,6,2,8,13,Returning_Visitor,False,False
0.0,44.166668,10.0,306.33334,2.0,7604.398,0.005208333,0.017682256,2.0862186,0.4,Oct,6,2,2,9,Returning_Visitor,False,False
1.0,42.2,8.0,101.7,123.0,1708.0834,0.07,0.056349207,32.417732,0.0,May,1,7,2,2,New_Visitor,False,False
0.0,433.1,0.0,500.0,148.0,1586.3334,0.003418803,0.026352357,70.31635,0.8,Nov,3,2,7,20,Returning_Visitor,False,False
20.0,52.75,1.0,865.0,115.0,1557.1666,0.028985508,0.012201868,60.519886,0.0,Sep,6,6,4,7,Returning_Visitor,False,False
3.0,53.25,0.0,201.4,122.0,363.6,0.004022989,0.016769541,22.319124,0.8,Nov,6,2,7,13,Returning_Visitor,False,False
5.0,515.6,1.0,23.2,0.0,192.16667,0.011897436,0.022220854,6.1287875,0.0,May,6,2,3,18,Returning_Visitor,False,False
2.0,226.95454,0.0,431.33334,161.0,1090.5667,0.001183432,0.007310889,16.379782,0.8,Sep,3,7,3,8,Returning_Visitor,False,False
23.0,75.25,0.0,147.16667,104.0,1225.0,0.002666667,0.008376076,18.663334,0.0,May,6,2,7,3,Returning_Visitor,False,False
9.0,238.05,10.0,399.33334,225.0,2477.5366,0.03976608,0.001086957,32.222523,0.0,June,6,2,7,13,Returning_Visitor,False,False
0.0,255.86667,14.0,886.25,40.0,987.5,0.008396947,0.015856149,1.9907887,0.0,Sep,6,2,2,8,Returning_Visitor,False,False
3.0,217.08333,0.0,738.0833,33.0,1283.0526,0.010833333,0.035833333,0.7895918,0.0,May,2,2,8,9,Returning_Visitor,False,False
19.0,479.25,0.0,212.5,339.0,264.75,0.024242423,0.02061552,7.1527505,0.0,June,1,2,8,11,Returning_Visitor,False,False
0.0,316.5,0.0,55.4,106.0,646.1667,0.022685185,0.067,32.897015,0.0,Sep,6,2,3,19,Returning_Visitor,False,False
21.0,263.73334,10.0,378.8,89.0,644.25,0.038709678,0.029549858,4.2153635,0.0,Nov,6,2,3,3,Returning_Visitor,False,False
23.0,321.6,10.0,59.5,339.0,3674.7375,0.007272727,0.013391698,11.330628,0.0,Nov,6,7,8,3,Returning_Visitor,False,False
9.0,85.2,0.0,1109.5333,102.0,1037.8195,0.04009662,0.013631606,88.80449,0.2,May,2,2,3,11,Returning_Visitor,False,False
8.0,395.70834,8.0,84.25,221.0,836.5,0.001607717,0.009539422,25.484,0.0,Sep,6,2,3,18,Returning_Visitor,False,False
5.0,202.42545,8.0,191.86667,86.0,234.4,0.017042607,0.08280702,11.553997,0.8,June,6,7,2,19,Returning_Visitor,False,False
0.0,47.666668,0.0,212.8,423.0,1935.8871,0.01827957,0.063095234,7.108148,0.0,May,6,2,7,20,Returning_Visitor,False,False
3.0,1687.5,1.0,55.4,115.0,1634.0952,0.00931255,0.03231951,16.1347,0.0,May,2,2,4,13,Returning_Visitor,False,False
13.0,198.24306,0.0,358.75,93.0,399.5,0.06428571,0.036664765,83.80838,0.2,Nov,1,6,3,18,Returning_Visitor,False,False
5.0,424.475,1.0,214.1,158.0,186.0,0.001052632,0.02575,11.330628,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
5.0,76.333336,0.0,247.75,33.0,3269.2568,0.008325792,0.013529215,7.9073796,0.0,May,3,2,1,12,Returning_Visitor,False,False
20.0,129.36,14.0,21.2,15.0,3085.007,0.03205128,0.028639402,112.44062,0.0,June,1,2,8,18,Returning_Visitor,False,False
12.0,127.416664,0.0,696.8333,195.0,173.0,0.008333333,0.026412306,10.051903,0.8,Nov,3,6,1,9,Returning_Visitor,False,False
20.0,172.2,0.0,235.0,17.0,725.2,0.003454411,0.020666666,70.31635,0.8,June,3,2,7,20,Returning_Visitor,False,False
20.0,266.7,0.0,21.2,106.0,691.0,0.024242423,0.014867424,8.508238,0.0,Nov,6,7,9,3,Returning_Visitor,False,False
20.0,16.0,0.0,93.6,290.0,1017.9667,0.001092896,0.03627451,4.2153635,0.0,Nov,3,2,8,18,New_Visitor,False,False
23.0,105.26667,14.0,332.08,256.0,283.33334,0.003111111,0.032959186,46.069374,0.0,Sep,3,2,7,18,Returning_Visitor,False,False
5.0,243.75,14.0,909.25,423.0,347.5476,0.010833333,0.041609194,13.103262,0.0,June,6,2,9,9,Returning_Visitor,False,False
5.0,142.0,14.0,191.86667,271.0,196.2,0.012794613,0.005855856,23.033295,0.0,June,6,2,4,9,Returning_Visitor,False,False
6.0,975.75,8.0,212.8,391.0,2625.0095,0.001183432,0.013146819,14.535472,0.0,May,6,7,3,3,Returning_Visitor,False,False
5.0,275.91043,14.0,270.6,156.0,3422.525,0.007083333,0.005669849,56.578773,0.4,Nov,2,2,4,18,Returning_Visitor,False,False
9.0,275.91043,14.0,37.833332,256.0,639.49335,0.005309735,0.002614379,1.9635924,0.0,Nov,2,2,7,10,Returning_Visitor,False,False
20.0,47.4,14.0,46.666668,315.0,143.58333,0.005185185,0.001928521,27.192984,0.8,Sep,3,2,3,8,Returning_Visitor,False,False
3.0,176.5,8.0,147.16667,237.0,2807.1497,0.015517241,0.09012346,31.63684,0.0,June,3,10,3,8,Returning_Visitor,False,False
2.0,27.25,10.0,265.0,189.0,1145.5714,0.002892562,0.018539498,36.703693,0.0,May,1,2,7,13,Returning_Visitor,False,False
0.0,131.0,1.0,1109.5333,9.0,810.8333,0.011461988,0.02061552,62.77367,0.0,June,6,2,7,2,Returning_Visitor,False,False
8.0,154.02292,14.0,70.875,101.0,1580.1666,0.007452575,0.020072361,28.06805,0.8,Nov,6,6,2,3,Returning_Visitor,False,False
6.0,40.0,0.0,41.6,221.0,143.5,0.008333333,0.029042386,39.6327,0.0,Nov,6,2,7,3,Returning_Visitor,False,False
19.0,537.0,0.0,74.6,83.0,113.0,0.002959159,0.014673582,4.074921,0.0,June,3,2,2,3,Returning_Visitor,False,False
20.0,102.86667,0.0,32.2,127.0,332.16666,0.01027027,0.0163943,15.43344,0.0,June,6,6,2,9,Returning_Visitor,False,False
3.0,255.5,0.0,693.5,222.0,987.6,0.006479313,0.01875,4.5111003,0.8,Sep,2,10,8,3,Returning_Visitor,False,False
6.0,699.0,0.0,28.0,33.0,236.0,0.004242424,0.01406394,16.148872,0.0,Sep,6,2,4,11,Returning_Visitor,False,False
20.0,108.0,0.0,448.5,248.0,1383.1666,0.017351104,0.014283416,21.140163,0.0,June,3,2,7,3,Returning_Visitor,False,False
20.0,171.66667,0.0,858.57086,414.0,262.9,0.01533101,0.043589745,87.944595,0.0,Nov,6,7,7,18,Returning_Visitor,False,False
20.0,317.01895,14.0,212.8,686.0,1433.9166,0.006940472,0.037464388,18.469894,0.0,Nov,3,2,3,15,Returning_Visitor,False,False
0.0,70.4,1.0,528.0,67.0,6212.7793,0.004901961,0.0163943,15.148648,0.0,May,2,2,2,11,Returning_Visitor,False,False
9.0,143.625,0.0,81.333336,237.0,482.0,0.006722689,0.030496867,25.12339,0.8,Nov,6,2,9,8,Returning_Visitor,False,False
21.0,100.1,14.0,284.0,127.0,143.58333,0.005102041,0.020289855,52.173138,0.4,Nov,2,7,3,8,Returning_Visitor,False,False
3.0,195.875,14.0,365.25,195.0,980.8333,0.001257862,0.0203125,2.5540714,0.8,Nov,2,2,3,3,Returning_Visitor,False,False
3.0,850.0,0.0,365.25,343.0,602.9167,0.03030303,0.030612404,3.30306,0.8,Nov,6,7,3,10,Returning_Visitor,False,False
6.0,118.55,0.0,53.2,42.0,481.66666,0.01027027,0.037464388,17.284029,0.8,June,6,7,4,18,Returning_Visitor,False,False
11.0,19.833334,0.0,349.0,271.0,28.25,0.004444444,0.019758241,16.725618,0.0,Sep,3,7,4,19,Returning_Visitor,False,False
9.0,548.5,14.0,12.5,414.0,925.29333,0.04222222,0.030612404,23.870506,0.4,Sep,2,7,1,18,Returning_Visitor,False,False
6.0,175.46666,0.0,214.16667,6.0,5602.007,0.000645161,0.012520167,4.596751,0.8,May,3,6,7,18,Returning_Visitor,False,False
23.0,263.35834,0.0,176.0,221.0,902.6667,0.001917808,0.020689655,2.5684838,0.8,Nov,3,10,7,8,Returning_Visitor,False,False
6.0,91.888885,0.0,199.1,193.0,1130.9261,0.002721088,0.007575758,13.775216,0.0,Sep,3,2,3,3,Returning_Visitor,False,False
20.0,38.5,10.0,788.0,255.0,5882.1743,0.002631579,0.007936508,33.617878,0.0,Sep,1,2,7,7,Returning_Visitor,False,False
12.0,424.475,0.0,64.4,272.0,886.57,0.02672811,0.029320989,14.554286,0.0,June,2,6,2,18,Returning_Visitor,False,False
5.0,218.66667,0.0,32.2,51.0,424.5957,0.023,0.023267327,1.3857919,0.0,Nov,3,2,8,11,Returning_Visitor,False,False
12.0,140.33333,8.0,139.75,33.0,490.53333,0.004361055,0.01196589,25.533005,0.0,Sep,6,2,3,3,Returning_Visitor,False,False
3.0,265.43332,0.0,139.5,58.0,650.80835,0.06428571,0.017894737,32.222523,0.0,Nov,6,2,3,19,Returning_Visitor,False,False
3.0,119.566666,1.0,191.0,120.0,2376.8618,0.015892388,0.064444445,15.756363,0.8,Nov,3,2,8,2,Returning_Visitor,False,False
5.0,334.0,14.0,29.5,194.0,415.25,0.016,0.017284445,12.80819,0.8,Nov,6,7,2,9,Returning_Visitor,False,False
0.0,572.5833,14.0,186.5,343.0,409.5,0.022580644,0.028703704,86.336235,0.8,June,3,7,7,15,Returning_Visitor,False,False
19.0,110.566666,8.0,256.06668,120.0,516.75,0.003157895,0.016049383,4.289679,0.0,Sep,1,5,7,7,Returning_Visitor,False,False
23.0,22.9,0.0,57.0,124.0,139.70833,0.002654867,0.023754789,4.718931,0.0,Nov,2,7,7,11,Returning_Visitor,False,False
3.0,118.75,0.0,295.4,256.0,931.5,0.024324324,0.022413792,21.419437,0.8,Nov,3,2,7,2,Returning_Visitor,False,False
0.0,17.75,0.0,7.0,148.0,4293.8335,0.039,0.024507321,17.785858,0.0,June,2,6,7,9,Returning_Visitor,False,False
0.0,265.43332,14.0,199.1,0.0,1233.3077,0.011,0.00625,9.930187,0.0,Nov,1,7,7,2,Returning_Visitor,False,False
9.0,140.75,1.0,27.75,221.0,3121.2834,0.003649635,0.022317022,42.705055,0.0,May,3,7,1,8,Returning_Visitor,False,False
8.0,190.28572,0.0,226.0,17.0,449.25,0.104166664,0.032173913,56.578773,0.0,Sep,1,2,2,18,Returning_Visitor,False,False
19.0,438.33096,0.0,164.625,193.0,1223.0,0.009340659,0.015711501,2.5684547,0.4,Nov,8,6,9,13,Returning_Visitor,False,False
3.0,140.675,0.0,96.2,195.0,651.4,0.002439024,0.004347826,57.584,0.0,Sep,3,6,7,3,Returning_Visitor,False,False
3.0,91.9,1.0,17.0,83.0,1572.4865,7.27e-05,0.02528748,12.096221,0.0,Nov,5,2,7,2,Returning_Visitor,False,False
19.0,46.3,10.0,206.6,72.0,526.8333,0.001094276,0.018087558,1.3857919,0.8,Sep,6,7,8,3,Returning_Visitor,False,False
23.0,189.48334,10.0,312.0,155.0,141.83333,0.001699507,0.005695387,6.2829046,0.2,June,1,2,4,9,Returning_Visitor,False,False
9.0,59.2,0.0,57.0,222.0,2872.719,0.001034483,0.07647059,0.8505095,0.0,Sep,2,6,8,15,Returning_Visitor,False,False
12.0,88.75,14.0,395.0,0.0,2463.2449,0.002439024,0.023913043,24.752653,0.0,Oct,3,10,2,3,Returning_Visitor,False,False
